"CLIENTNUM";"Attrition_Flag";"Customer_Age";"Gender";"Dependent_count";"Education_Level";"Marital_Status";"Income_Category";"Card_Category";"Months_on_book";"Total_Relationship_Count";"Months_Inactive_12_mon";"Contacts_Count_12_mon";"Credit_Limit";"Total_Revolving_Bal";"Trans_Amt_Oct12";"Trans_Amt_Nov12";"Trans_Amt_Dec12";"Trans_Amt_Jan13";"Trans_Amt_Feb13";"Trans_Amt_Mar13";"Trans_Count_Oct12";"Trans_Count_Nov12";"Trans_Count_Dec12";"Trans_Count_Jan13";"Trans_Count_Feb13";"Trans_Count_Mar13"
709366458;0;43;"F";3;"College";"Married";"Less than $40K";"Blue";36;3;2;4;2227;1394;341;237;217;630;301;246;18;2;2;9;7;3
796990908;0;35;"M";3;"Post-Graduate";"Single";"$80K - $120K";"Silver";29;5;3;2;30728.35;1872;314;305;458;450;391;309;15;5;9;11;9;12
715702758;0;38;"F";4;"Graduate";"Married";"Less than $40K";"Blue";36;4;3;3;1860;0;301;264;304;330;200;332;8;4;6;9;0;2
788974608;0;48;"M";3;"Graduate";"Unknown";"$60K - $80K";"Blue";35;5;1;3;2829;2342;317;219;248;311;324;142;12;4;4;13;4;4
714790008;0;38;"F";1;"Unknown";"Single";"Less than $40K";"Blue";36;3;2;3;3764;0;323;260;410;351;87;141;16;8;18;11;2;2
787438983;0;43;"M";3;"College";"Single";"$40K - $60K";"Blue";23;6;2;2;4559;1664;356;206;321;202;220;347;9;6;8;7;4;3
713834358;0;36;"F";2;"Post-Graduate";"Married";"Less than $40K";"Blue";25;5;3;4;4701;1492;365;252;313;230;326;193;10;8;4;4;2;4
710084883;0;34;"M";2;"College";"Married";"$80K - $120K";"Blue";22;4;2;4;1631;0;359;255;410;246;396;1296;9;6;12;10;10;10
710736558;0;39;"F";2;"Unknown";"Married";"Unknown";"Blue";36;4;3;4;8096;1474;362;328;313;281;225;285;9;6;8;8;4;6
788915283;0;43;"F";2;"College";"Single";"Less than $40K";"Blue";29;5;1;2;2304;1589;332;134;214;183;208;202;10;2;7;7;3;7
714916758;0;48;"F";2;"Uneducated";"Married";"$40K - $60K";"Blue";36;3;3;2;5210;0;357;344;154;156;157;141;14;6;8;6;7;4
789611283;0;44;"M";4;"Graduate";"Married";"$40K - $60K";"Blue";38;5;2;3;5452;2091;365;291;87;108;245;251;10;9;1;2;3;5
773288958;0;38;"M";1;"Graduate";"Married";"$60K - $80K";"Blue";31;6;3;3;7475;1473;355;314;228;352;169;174;9;8;4;7;0;2
811721133;0;62;"M";1;"High School";"Married";"$40K - $60K";"Blue";56;5;3;3;2359;1242;366;374;249;436;301;295;13;11;7;9;4;6
813961233;0;30;"M";0;"Unknown";"Single";"$80K - $120K";"Blue";25;5;2;2;4237;1676;369;557;454;295;510;280;18;14;19;14;13;10
783020958;0;39;"M";3;"Unknown";"Married";"$80K - $120K";"Blue";33;6;6;4;18582;794;325;397;347;303;247;217;12;9;8;6;4;7
715764483;0;53;"F";3;"High School";"Unknown";"Less than $40K";"Blue";37;3;2;4;7202;974;336;350;235;195;166;115;6;8;8;7;4;0
798110358;0;64;"F";1;"High School";"Married";"$40K - $60K";"Blue";56;4;2;4;1412.15;0;336;302;199;166;158;256;13;5;4;5;4;4
715745508;0;51;"F";4;"Graduate";"Single";"Unknown";"Blue";34;3;1;2;11221;1279;361;378;0;354;118;353;10;7;0;11;8;9
714350658;0;32;"M";1;"Graduate";"Single";"Unknown";"Blue";26;6;3;4;18889;1880;312;575;863;413;390;426;13;4;14;11;2;11
826478958;0;52;"M";1;"College";"Married";"$80K - $120K";"Blue";48;4;3;3;2066;1601;331;237;338;316;230;126;9;11;9;7;3;2
719127558;0;43;"M";2;"High School";"Divorced";"$80K - $120K";"Blue";31;6;2;4;30728.35;1075;370;687;689;464;155;650;12;21;11;9;3;9
712454958;0;40;"M";5;"Graduate";"Single";"$60K - $80K";"Blue";27;6;1;2;2742;1416;320;256;298;198;210;257;8;5;5;11;5;4
718561458;0;54;"M";1;"High School";"Married";"$60K - $80K";"Blue";36;4;1;4;20050;1225;362;213;110;207;180;234;10;9;2;1;0;4
822984108;0;34;"F";4;"High School";"Single";"Less than $40K";"Blue";30;4;1;3;3046;2279;345;616;485;347;201;336;15;14;13;9;9;9
719469333;0;33;"F";1;"High School";"Single";"Less than $40K";"Blue";25;6;3;4;6193;695;318;606;581;390;325;236;14;13;13;10;11;8
720871383;0;36;"M";2;"Graduate";"Married";"$80K - $120K";"Blue";28;5;3;3;5634;1996;354;408;152;313;309;830;14;9;6;9;2;9
788827308;0;65;"M";1;"Graduate";"Married";"Less than $40K";"Blue";50;6;2;4;4507;1574;354;268;406;264;279;222;9;3;11;10;3;2
710180958;0;43;"M";3;"High School";"Single";"$40K - $60K";"Blue";33;5;2;3;3040;2766;362;420;288;249;169;110;8;9;4;6;2;2
778346283;0;53;"M";0;"Graduate";"Married";"$120K +";"Blue";33;4;3;3;21006;1905;351;238;502;284;410;71;13;10;9;13;10;2
787547208;0;48;"F";3;"College";"Single";"Less than $40K";"Blue";38;3;3;4;7326;1710;373;234;246;286;507;206;14;14;3;12;12;7
714983283;1;39;"F";3;"High School";"Single";"Less than $40K";"Blue";36;6;1;3;3651;0;180;159;97;177;68;181;3;5;1;4;1;5
789344358;0;57;"F";1;"Unknown";"Married";"Less than $40K";"Blue";47;4;1;3;3416;2468;346;335;280;320;144;111;11;12;4;9;2;4
710406633;1;51;"F";3;"Uneducated";"Married";"Unknown";"Blue";36;3;3;2;3664;0;180;237;218;163;160;210;7;10;5;6;3;0
767653233;0;48;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";42;6;1;3;6085;930;357;745;265;694;637;456;12;15;3;9;11;9
719461008;0;51;"M";2;"High School";"Married";"$60K - $80K";"Blue";38;5;3;2;22332;1748;321;245;150;219;162;221;7;1;9;7;2;2
789731433;0;26;"F";0;"Unknown";"Single";"Less than $40K";"Blue";13;4;2;4;2063;1390;355;494;537;381;292;543;7;11;9;4;6;5
775198608;0;38;"F";2;"Graduate";"Married";"Less than $40K";"Blue";32;5;3;3;4429;0;352;338;264;355;431;230;8;6;8;7;4;7
717567333;0;35;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";26;6;3;2;3991;1982;363;356;231;303;214;194;11;1;6;6;7;4
772794108;0;46;"F";3;"Doctorate";"Single";"Less than $40K";"Blue";36;5;1;4;2201;651;366;713;655;467;491;473;12;11;18;9;4;11
712072908;0;48;"M";4;"College";"Single";"$80K - $120K";"Blue";36;4;3;2;2852;736;327;230;440;162;51;172;9;9;13;4;1;4
709328733;0;49;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";37;6;3;3;9723;2459;360;285;226;137;150;100;6;2;4;8;2;2
788107683;0;35;"M";4;"High School";"Married";"$40K - $60K";"Blue";27;6;2;3;5325;1318;324;354;209;411;214;302;8;11;8;9;0;7
713757633;0;65;"F";0;"Unknown";"Married";"$40K - $60K";"Blue";56;3;2;4;7427;1303;366;210;415;157;242;206;7;2;13;7;8;5
713279808;0;53;"M";2;"Unknown";"Married";"$60K - $80K";"Blue";36;6;3;3;5619;1310;322;344;132;286;551;181;8;4;2;9;6;1
712440483;0;54;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";44;3;1;3;5413;1836;375;256;28;141;280;84;10;17;0;9;4;3
715078383;0;64;"F";0;"Graduate";"Married";"Unknown";"Blue";36;3;1;3;7646;1010;344;413;416;195;185;114;11;10;11;9;4;2
709214358;0;39;"F";3;"Graduate";"Divorced";"Unknown";"Blue";30;3;3;2;2420;1422;311;168;308;226;284;65;6;2;6;4;4;2
778399008;0;50;"M";0;"High School";"Married";"$80K - $120K";"Blue";30;3;4;2;4252;0;328;304;449;219;266;32;9;10;15;5;4;2
811534983;0;54;"F";3;"Graduate";"Married";"Less than $40K";"Blue";49;5;2;4;2031;1069;370;352;317;285;403;216;16;11;2;9;5;4
719728383;0;38;"F";4;"Graduate";"Married";"Unknown";"Blue";28;4;1;2;6861;1598;358;200;160;269;349;892;8;9;3;7;2;10
718726833;0;39;"M";1;"High School";"Married";"$80K - $120K";"Blue";28;4;2;4;3327;0;309;295;193;287;283;298;11;2;9;8;2;4
780605508;0;53;"M";1;"Unknown";"Married";"$40K - $60K";"Blue";41;5;1;3;2885;1433;373;207;0;176;318;96;11;2;0;5;4;1
719450508;0;53;"M";2;"High School";"Married";"$120K +";"Blue";41;4;3;3;7272;2037;361;379;560;375;468;190;12;6;15;7;7;9
711213108;0;32;"M";1;"College";"Divorced";"$80K - $120K";"Blue";36;5;3;4;30728.35;0;317;413;519;251;253;552;16;10;9;10;4;11
708488208;0;57;"F";3;"Uneducated";"Married";"Less than $40K";"Blue";47;5;3;3;2515;1922;362;327;334;311;665;232;13;10;13;7;10;5
717206508;0;65;"F";0;"High School";"Married";"Less than $40K";"Blue";36;3;2;2;2798;1806;334;286;254;248;265;156;8;5;9;7;4;2
821836008;0;57;"M";2;"Uneducated";"Single";"$80K - $120K";"Blue";53;5;2;4;30728.35;2099;309;389;59;203;95;178;6;8;0;7;2;3
807244983;0;65;"F";0;"College";"Married";"Less than $40K";"Blue";56;6;1;2;1412.15;680;348;499;663;259;271;243;9;9;17;9;4;7
821872758;0;65;"M";0;"High School";"Single";"Less than $40K";"Silver";56;4;2;4;12609;2838;335;467;355;352;238;374;15;13;4;10;3;4
809959683;0;55;"M";2;"College";"Married";"$80K - $120K";"Blue";50;4;2;4;19159;2108;352;425;296;252;376;112;11;13;9;14;4;1
715079208;0;54;"M";1;"College";"Married";"$80K - $120K";"Blue";42;4;1;4;9642;2822;332;326;210;169;271;93;11;9;4;5;4;2
767049258;0;44;"M";4;"High School";"Single";"$120K +";"Blue";37;5;3;3;8396;1672;324;225;372;192;163;199;10;7;3;5;3;7
709579383;0;58;"M";1;"Uneducated";"Married";"$80K - $120K";"Blue";50;5;3;2;6978;1148;335;180;0;398;308;141;9;4;0;9;2;2
781923483;0;53;"F";1;"College";"Married";"$40K - $60K";"Blue";47;3;3;4;2459;1733;360;319;363;249;726;292;15;5;18;11;7;6
718654533;0;33;"F";1;"High School";"Single";"Less than $40K";"Silver";24;5;2;2;12956;0;369;388;457;380;353;545;12;6;11;9;9;9
716169258;0;47;"F";5;"Graduate";"Married";"Less than $40K";"Blue";39;3;3;4;7128;1560;327;390;216;271;116;148;11;6;8;11;3;5
713908683;0;51;"M";1;"Unknown";"Single";"$80K - $120K";"Blue";41;6;2;2;18749;1314;318;247;242;263;180;131;9;9;5;5;3;2
708212658;0;38;"F";3;"Graduate";"Married";"Less than $40K";"Blue";18;6;3;2;2193;1260;352;191;411;301;302;242;4;13;13;8;7;2
756013833;0;57;"M";3;"Doctorate";"Married";"$80K - $120K";"Blue";50;3;2;3;4522;1861;313;361;249;398;280;205;9;7;6;11;2;3
719358333;0;36;"M";4;"Uneducated";"Married";"$40K - $60K";"Blue";28;3;1;4;2157;574;316;160;435;213;264;275;9;4;12;3;2;3
713735508;0;35;"M";3;"Uneducated";"Married";"$80K - $120K";"Blue";25;3;1;2;11927;675;361;354;547;265;141;318;6;9;7;8;2;4
805259733;0;55;"F";2;"Unknown";"Married";"Unknown";"Blue";50;6;1;4;11341;0;367;455;404;236;135;134;7;12;10;9;3;5
738749733;0;57;"F";4;"Doctorate";"Married";"Unknown";"Blue";47;4;3;3;7345;1814;311;208;425;168;97;181;9;3;12;2;2;2
814833408;0;56;"M";2;"Doctorate";"Married";"$60K - $80K";"Blue";51;3;3;4;6036;1409;336;339;441;330;140;155;12;9;12;5;1;6
719182308;0;38;"F";2;"High School";"Single";"Less than $40K";"Blue";27;6;1;3;2096;1567;320;275;282;327;170;185;10;6;8;10;8;7
818497758;0;54;"F";3;"Graduate";"Married";"Less than $40K";"Blue";49;4;1;3;1906;1271;328;215;310;201;157;132;12;7;3;11;2;2
719518308;0;48;"M";2;"Unknown";"Unknown";"$80K - $120K";"Blue";35;5;2;4;5039;0;359;266;166;239;148;212;8;3;2;3;3;4
709991883;1;53;"M";1;"Graduate";"Married";"$80K - $120K";"Blue";42;2;1;2;6214;1147;183;214;107;201;83;150;7;6;7;3;6;6
770901258;0;30;"F";1;"Graduate";"Married";"Less than $40K";"Blue";17;3;1;3;1512;810;376;370;369;208;282;953;9;10;9;7;2;7
711499158;0;47;"M";2;"Uneducated";"Married";"$80K - $120K";"Silver";38;4;3;4;30728.35;733;320;642;392;832;380;452;10;16;13;9;5;7
720445533;0;60;"F";1;"College";"Married";"Less than $40K";"Blue";53;4;3;3;3346;922;323;223;121;260;229;120;8;3;1;5;3;1
809951133;1;54;"M";3;"College";"Single";"$120K +";"Blue";49;3;2;3;30728.35;0;183;311;466;330;330;495;5;5;9;2;0;3
714657108;0;37;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";28;5;2;4;6660;1362;360;329;438;410;256;867;14;8;7;9;2;11
789048858;0;32;"F";1;"Post-Graduate";"Married";"Less than $40K";"Blue";20;5;2;3;2234;1865;363;434;424;381;337;176;16;18;7;10;4;4
771816408;0;44;"F";4;"Uneducated";"Married";"Less than $40K";"Blue";33;5;4;2;9671;704;312;611;816;528;159;529;12;9;13;11;7;14
798158808;0;53;"F";1;"College";"Single";"$40K - $60K";"Blue";47;5;3;2;6605;1479;318;361;481;313;258;286;14;4;10;11;4;4
787685658;0;43;"M";2;"High School";"Divorced";"$80K - $120K";"Blue";33;4;3;2;3083;1898;371;223;115;347;208;184;9;0;1;10;6;4
720141408;1;49;"F";2;"Graduate";"Single";"Less than $40K";"Blue";31;5;1;2;5456;951;183;186;262;105;225;135;7;3;7;3;4;3
788699808;0;38;"F";4;"Unknown";"Single";"Unknown";"Blue";14;4;1;2;4394;0;310;319;185;164;279;281;9;9;10;5;6;4
708216108;0;56;"F";1;"College";"Married";"$40K - $60K";"Blue";44;5;1;4;4088;1557;355;400;246;336;800;113;10;6;5;9;7;2
715074258;0;26;"F";0;"Graduate";"Single";"$40K - $60K";"Blue";36;5;3;3;3930;0;318;477;381;249;343;299;8;14;9;4;4;3
771653583;0;58;"M";1;"High School";"Married";"$60K - $80K";"Blue";46;3;2;4;4188;1147;333;291;1;233;229;189;9;3;0;5;4;4
717374358;0;33;"M";1;"Unknown";"Married";"$60K - $80K";"Blue";22;3;3;0;3637;1998;310;280;306;225;339;701;10;9;10;10;7;10
720836808;0;35;"M";3;"High School";"Single";"$80K - $120K";"Blue";28;4;2;2;11521;1147;372;307;438;471;334;338;11;7;14;14;9;13
818701383;0;37;"M";3;"High School";"Married";"$60K - $80K";"Blue";32;6;2;2;2253;1667;355;202;314;429;143;198;9;9;9;9;5;4
717277833;0;27;"F";1;"Graduate";"Single";"Unknown";"Blue";13;6;2;4;2339;2080;378;490;242;244;474;466;9;12;10;4;4;6
778137108;0;43;"M";4;"High School";"Single";"$80K - $120K";"Blue";37;6;1;2;30503;2632;324;443;505;188;248;152;11;9;16;2;2;7
720973833;0;49;"M";2;"Graduate";"Divorced";"$60K - $80K";"Blue";36;5;3;2;4596;0;333;632;523;433;555;396;14;10;12;8;9;9
768490458;1;49;"M";2;"Uneducated";"Married";"$80K - $120K";"Blue";43;1;3;3;5701;2637;183;139;238;97;156;148;7;3;11;6;3;2
751487358;0;39;"F";3;"Graduate";"Married";"Less than $40K";"Blue";32;5;6;3;3221;0;339;352;361;304;227;182;7;4;14;7;4;4
712742808;0;41;"F";3;"Uneducated";"Married";"Less than $40K";"Blue";29;5;3;3;3022;1142;319;185;340;161;84;95;9;2;2;4;2;2
712820208;0;32;"F";0;"High School";"Divorced";"Less than $40K";"Blue";36;5;2;4;2699;1609;347;242;542;343;308;359;17;2;12;9;9;7
794649858;0;58;"F";1;"Uneducated";"Married";"Less than $40K";"Blue";39;3;3;3;2210;1624;314;216;261;195;134;167;12;6;7;5;1;6
755262933;0;56;"M";2;"Post-Graduate";"Married";"$60K - $80K";"Blue";49;5;3;4;1412.15;0;345;138;334;280;201;148;9;3;9;9;3;5
709541433;0;37;"M";2;"Graduate";"Married";"Less than $40K";"Blue";36;3;3;4;2041;1687;351;345;231;233;196;199;10;9;10;9;4;3
820622433;0;39;"M";1;"High School";"Married";"$120K +";"Blue";34;4;2;2;3250;1698;365;247;523;239;267;365;11;8;18;10;6;5
712586583;0;26;"F";0;"Graduate";"Single";"$40K - $60K";"Blue";13;6;3;4;1643;1101;323;419;514;400;234;262;10;10;14;7;2;7
709816158;0;31;"F";1;"Unknown";"Single";"Unknown";"Silver";36;4;3;2;30728.35;0;365;381;473;377;167;420;15;8;6;11;9;11
712196508;1;46;"F";3;"High School";"Single";"Unknown";"Blue";34;4;3;3;29543;1164;184;165;242;129;228;67;7;5;8;3;3;1
767269908;0;36;"M";2;"College";"Married";"$120K +";"Blue";29;6;3;2;3158;0;376;395;575;269;226;1132;9;13;10;9;9;13
710927733;0;39;"M";1;"Unknown";"Married";"$80K - $120K";"Blue";36;6;2;3;2899;1999;379;342;200;359;267;140;6;6;10;8;3;2
711310908;0;53;"F";4;"College";"Married";"Less than $40K";"Blue";36;4;1;3;2972;2160;345;436;524;392;627;228;10;12;15;9;9;7
788862333;0;38;"F";3;"Uneducated";"Married";"Less than $40K";"Blue";23;6;2;2;5645;0;323;276;146;229;412;141;9;9;4;4;3;3
713194608;0;37;"M";2;"Graduate";"Married";"Less than $40K";"Blue";36;6;3;2;2463;1751;328;450;393;339;442;219;11;16;6;11;7;7
793550958;0;47;"F";2;"Graduate";"Married";"Less than $40K";"Blue";41;5;3;4;1412.15;0;365;271;198;311;168;188;12;4;7;11;3;3
712607583;0;56;"M";1;"College";"Divorced";"$80K - $120K";"Blue";36;3;3;3;30728.35;1477;382;285;405;775;327;221;14;9;6;11;2;8
713921058;0;55;"F";3;"High School";"Married";"Less than $40K";"Blue";48;6;2;2;2897;1601;374;191;147;193;221;211;8;2;7;4;2;2
709183683;0;31;"F";0;"Uneducated";"Single";"Less than $40K";"Blue";36;4;2;0;5391;0;315;373;262;327;459;235;15;13;7;11;8;2
713407458;0;62;"F";0;"Graduate";"Single";"Unknown";"Blue";36;5;2;4;2870;2284;374;1170;832;429;618;523;16;13;18;9;10;8
715241583;0;34;"M";3;"High School";"Married";"$120K +";"Blue";25;3;2;4;23959;2561;329;374;268;457;252;190;8;8;11;8;7;3
710475408;0;33;"M";3;"High School";"Married";"$60K - $80K";"Blue";25;5;2;2;14918;2028;318;371;238;574;353;317;8;5;4;9;4;5
708971583;0;38;"F";2;"Uneducated";"Single";"Less than $40K";"Blue";29;3;3;2;3590;1924;360;293;283;152;199;185;9;8;4;8;4;4
714547458;0;65;"M";0;"Graduate";"Married";"$40K - $60K";"Blue";56;3;3;2;2297;0;363;393;529;175;371;110;11;10;15;10;3;2
827631483;0;57;"M";1;"High School";"Married";"$80K - $120K";"Blue";53;3;2;4;25058;1710;366;328;579;254;309;217;11;13;12;11;5;3
711159108;1;58;"F";0;"High School";"Married";"Less than $40K";"Blue";36;3;2;2;7418;396;185;149;165;154;139;119;4;5;4;4;3;6
789262683;0;60;"M";1;"Unknown";"Divorced";"$40K - $60K";"Blue";49;4;3;2;3012;0;338;265;252;174;155;131;7;6;5;2;2;1
712940508;0;39;"M";3;"Unknown";"Single";"$40K - $60K";"Blue";24;3;1;4;4562;1721;324;345;331;307;196;393;12;4;4;11;9;10
789733008;0;39;"F";2;"High School";"Married";"Unknown";"Blue";27;6;2;2;10723;1529;316;460;435;258;376;1093;11;13;13;9;8;9
714703158;0;39;"F";2;"High School";"Married";"Less than $40K";"Blue";36;6;2;3;1578;760;316;325;539;241;247;349;10;7;5;9;2;10
710255208;0;60;"M";0;"Uneducated";"Married";"Less than $40K";"Blue";49;4;2;4;2094;1560;373;283;625;244;135;309;9;9;12;7;2;2
779236083;0;37;"F";3;"High School";"Married";"Less than $40K";"Blue";19;5;1;3;4138;0;362;421;333;267;334;703;14;9;8;7;4;8
713438358;0;41;"F";4;"Graduate";"Married";"Unknown";"Blue";30;3;1;2;5417;1904;379;358;445;318;118;150;15;2;19;12;4;4
715973583;0;56;"M";3;"Uneducated";"Married";"$120K +";"Blue";36;6;3;3;30728.35;1047;328;307;221;188;175;159;9;4;8;6;2;1
794113758;0;60;"M";0;"High School";"Married";"$60K - $80K";"Blue";54;6;1;2;9592;1968;365;275;491;255;264;171;13;6;19;9;4;4
709452633;0;56;"F";4;"High School";"Single";"Less than $40K";"Blue";36;3;1;3;8881;2145;342;288;559;350;266;222;12;5;10;11;4;7
788210583;0;62;"M";0;"College";"Married";"$40K - $60K";"Blue";54;3;3;4;1412.15;0;334;210;483;313;277;226;9;9;13;8;4;6
717784983;0;41;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";33;3;3;3;3893;1157;382;135;191;504;106;218;12;3;7;9;4;4
786557358;0;44;"F";1;"Unknown";"Married";"Less than $40K";"Blue";38;5;2;4;3242;799;339;256;381;202;235;11;11;7;18;1;0;0
768460908;0;59;"M";1;"Graduate";"Single";"$40K - $60K";"Blue";53;3;3;3;6035;1392;362;469;309;189;145;77;8;3;9;5;4;3
718899708;0;55;"F";1;"College";"Married";"Unknown";"Blue";36;6;3;2;17642;1846;342;417;490;302;304;293;13;7;9;14;7;4
714697533;0;26;"M";1;"High School";"Single";"$60K - $80K";"Blue";15;6;3;3;4327;0;340;513;590;232;327;342;7;9;21;5;4;2
713206683;1;40;"M";4;"Graduate";"Single";"$80K - $120K";"Silver";22;3;1;3;30728.35;0;186;186;255;148;135;118;2;5;13;2;1;3
708679383;0;44;"F";2;"Unknown";"Unknown";"Less than $40K";"Blue";32;5;1;3;4852;1777;360;282;423;320;193;197;11;3;13;10;11;7
713067033;0;37;"M";2;"Uneducated";"Single";"Unknown";"Blue";28;5;3;3;7147;1424;380;372;642;426;395;324;16;3;3;8;11;9
789314133;0;37;"M";1;"High School";"Married";"$60K - $80K";"Blue";27;6;3;3;10320;1799;315;373;314;306;256;190;6;15;9;7;6;2
713956308;0;65;"F";0;"Graduate";"Married";"Less than $40K";"Blue";49;4;2;2;3297;2297;367;343;376;335;236;237;9;11;16;9;5;6
711595833;0;46;"M";3;"College";"Married";"$60K - $80K";"Blue";36;5;2;2;9981;807;324;267;289;194;233;149;9;5;4;6;3;3
779521533;0;53;"M";2;"High School";"Married";"$120K +";"Blue";36;5;3;3;3329;1092;324;296;182;278;855;43;8;4;6;7;7;1
715225458;0;56;"F";1;"Uneducated";"Married";"Less than $40K";"Blue";36;6;3;4;5991;1993;350;354;412;342;227;182;10;11;9;13;2;8
716487408;0;48;"M";3;"Graduate";"Married";"$40K - $60K";"Blue";30;3;1;3;3235;2550;350;282;151;325;260;269;10;9;4;10;4;6
719338383;0;34;"M";2;"High School";"Married";"$120K +";"Blue";21;3;3;3;6259;1063;350;386;365;191;265;279;9;6;18;10;2;5
710523333;0;65;"M";0;"Graduate";"Married";"Less than $40K";"Blue";56;6;3;2;2541;1616;387;299;313;146;111;160;9;5;3;6;2;2
787489083;0;55;"M";4;"Post-Graduate";"Married";"$80K - $120K";"Blue";43;6;2;4;21351;2558;367;348;323;337;285;227;11;4;2;7;4;4
720747633;0;32;"M";1;"Unknown";"Married";"$40K - $60K";"Blue";36;3;2;4;8998;1471;370;405;272;253;339;292;10;9;16;8;3;2
779480658;0;58;"F";4;"Graduate";"Married";"Unknown";"Blue";42;3;3;4;10247;1600;385;319;372;220;239;219;9;6;11;8;3;7
711498258;0;54;"M";3;"High School";"Married";"$120K +";"Blue";42;6;3;2;20311;1655;385;137;363;146;101;134;10;3;13;4;2;2
709316433;0;52;"M";2;"High School";"Single";"$60K - $80K";"Silver";33;6;1;4;30728.35;1997;336;272;321;282;280;139;13;4;6;10;5;5
778734108;0;36;"M";3;"Uneducated";"Married";"$60K - $80K";"Blue";16;4;5;4;1686;1252;354;321;441;271;183;188;6;5;9;12;4;6
778388358;1;56;"M";3;"Graduate";"Single";"$60K - $80K";"Blue";36;2;2;3;4742;855;187;104;241;130;66;142;2;2;12;3;3;2
716773533;0;33;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";36;5;1;3;1726;1215;351;282;154;308;371;246;9;13;9;7;7;3
822130683;0;61;"M";0;"Graduate";"Married";"$80K - $120K";"Blue";56;4;2;4;8420;1389;317;174;241;194;107;81;9;4;9;6;2;4
717268458;0;61;"M";0;"Graduate";"Married";"$60K - $80K";"Blue";49;4;3;4;3352;1713;372;380;426;336;127;311;12;7;11;9;5;6
827888433;0;43;"M";4;"Uneducated";"Single";"$40K - $60K";"Blue";39;5;2;2;6648;2242;361;292;514;364;256;302;12;8;18;9;4;9
716522583;0;48;"F";3;"College";"Divorced";"Less than $40K";"Blue";36;4;3;3;2335;1845;361;317;208;134;98;244;9;8;9;2;1;4
789415983;0;36;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";27;4;3;2;12397;1001;324;396;355;340;331;142;5;13;11;9;2;2
719819958;0;34;"M";2;"Uneducated";"Married";"$40K - $60K";"Blue";26;5;1;4;1412.15;708;336;283;395;475;328;426;9;7;13;5;3;6
769579608;0;53;"F";1;"Graduate";"Single";"Less than $40K";"Blue";46;3;6;4;2240;1601;327;1110;633;432;661;632;13;13;14;11;9;10
772353408;0;43;"F";5;"Unknown";"Single";"$40K - $60K";"Blue";33;4;3;4;5330;1161;368;242;315;191;207;118;10;11;10;5;1;6
716615583;0;61;"F";1;"High School";"Married";"Less than $40K";"Blue";51;3;3;3;1795;794;368;290;281;313;344;238;13;11;4;13;11;7
781131483;0;55;"M";2;"High School";"Married";"$80K - $120K";"Blue";47;3;1;4;5741;1894;353;260;415;345;593;204;11;9;6;11;4;10
719101908;0;51;"F";1;"Graduate";"Married";"Unknown";"Blue";39;4;3;3;2002;1248;356;230;469;212;105;213;9;5;7;4;7;8
720521808;0;38;"M";1;"Graduate";"Single";"$80K - $120K";"Blue";19;6;3;2;25662;1515;374;407;173;226;238;66;9;6;7;9;5;0
718136283;0;52;"M";2;"Uneducated";"Single";"$80K - $120K";"Blue";36;3;1;4;22103;1515;389;342;292;150;179;189;9;9;4;2;1;4
778855383;0;36;"F";5;"High School";"Married";"Less than $40K";"Blue";17;3;1;3;1412.15;0;371;223;380;360;316;325;9;9;7;6;4;5
779722308;1;45;"F";3;"High School";"Married";"$40K - $60K";"Blue";30;5;2;2;12355;0;189;116;241;189;194;115;9;4;9;2;3;1
818926833;0;34;"F";3;"College";"Married";"$40K - $60K";"Blue";29;4;1;2;2000;0;374;295;422;292;191;370;5;11;8;5;4;9
721217283;0;27;"M";0;"Graduate";"Single";"$120K +";"Blue";17;6;2;2;8713;1354;325;810;209;287;168;295;9;9;9;3;2;4
717167283;0;49;"F";5;"Unknown";"Divorced";"Less than $40K";"Blue";36;4;1;4;9165;0;351;402;403;328;219;143;15;6;13;9;8;5
713371233;0;43;"F";1;"Graduate";"Married";"Less than $40K";"Silver";31;5;1;2;11583;631;369;813;755;534;430;419;12;15;4;7;6;11
778426608;0;52;"M";4;"Graduate";"Married";"$80K - $120K";"Blue";32;4;3;3;1422;702;348;289;363;344;266;195;12;5;16;10;3;7
713823033;1;31;"F";2;"Unknown";"Married";"Unknown";"Blue";20;3;1;2;8149;0;189;214;204;21;131;49;7;9;11;0;3;0
787515333;1;40;"M";3;"Uneducated";"Married";"$80K - $120K";"Blue";29;3;2;3;3616;1151;189;154;143;104;124;106;3;5;4;4;2;3
710944608;0;39;"M";3;"Graduate";"Unknown";"$80K - $120K";"Blue";31;6;2;4;8434;2222;332;374;130;188;223;167;9;2;3;7;4;2
718444233;0;45;"M";3;"Graduate";"Married";"$60K - $80K";"Blue";25;3;3;2;9791;1311;387;201;380;249;251;181;10;11;18;9;6;5
771099183;0;37;"F";2;"Graduate";"Single";"Less than $40K";"Blue";24;5;2;3;8444;1945;364;591;511;469;237;325;16;15;15;10;5;13
